EXID,Preferred name,Degree,Group name,ID,Synonyms
EX:E000002109,"6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine",686,Exposure,1912-24-9^102029-43-6^1912-24-9^001-02-2^CCNC1=NC(=NC(=N1)Cl)NC(C)C^MXWJVTOOROXGIU-UHFFFAOYSA-N,atrazine^1912-24-9^Gesaprim^Oleogesaprim^Aktikon^Atranex^Chromozin^Atazinax^Atrasine^Gesoprim
EX:E000002567,"diethoxy-sulfanylidene-(3,5,6-trichloropyridin-2-yl)oxy-lambda5-phosphane",658,Exposure,2921-88-2^2921-88-2^001-02-7^001-06-8^CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl^SBPBAQFWLVIOKP-UHFFFAOYSA-N,chlorpyrifos^2921-88-2^Dursban^Chlorpyriphos^Lorsban^Trichlorpyrphos^Coroban^Brodan^Chlorpyrifos-ethyl^Equity
EX:E000002599,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,157,Exposure,85721-33-1^93107-08-5^311-02-3^C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O^MYSWGUAQZAJSOK-UHFFFAOYSA-N,ciprofloxacin^85721-33-1^Ciprobay^Ciprofloxacine^Cipro^Ciproxan^Ciprofloxacina^Ciprofloxacinum^Cipro IV^Ciprocinol
EX:E000002860,"2,2-dichloroethenyl dimethyl phosphate",101,Exposure,62-73-7^62-73-7^COP(=O)(OC)OC=C(Cl)Cl^OEBRKCOSUFCWJD-UHFFFAOYSA-N,"dichlorvos^62-73-7^DDVP^Dichlorophos^2,2-Dichloroethenyl dimethyl phosphate^Vapona^2,2-Dichlorovinyl dimethyl phosphate^Chlorvinphos^Dichlorphos^Krecalvin"
EX:E000003163,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile",403,Exposure,120068-37-3^120068-37-3^001-03-0^001-04-8^C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F^ZOCSXAVNDGMNBV-UHFFFAOYSA-N,"fipronil^120068-37-3^Termidor^Fipronil [ISO]^RM 1601^MB 46030^(+/-)-Fipronil^HSDB 7051^5-amino-1-(2,6-dichloro-4-(trifluoromethyl)phenyl)-4-((trifluoromethyl)sulfinyl)-1h-pyrazole-3-carbonitrile^NSC-758960"
EX:E000003780,diethyl 2-dimethoxyphosphinothioylsulfanylbutanedioate,290,Exposure,121-75-5^121-75-5^CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC^JXSJBGJIGXNWCI-UHFFFAOYSA-N,malathion^121-75-5^Carbophos^Carbofos^Mercaptothion^Karbofos^Phosphothion^Carbetox^Ethiolacar^Maldison
EX:E000004290,1-ethyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,36,Exposure,70458-96-7^70458-96-7^001-05-5^001-15-4^CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O^OGJPXUAPXNRGGI-UHFFFAOYSA-N,norfloxacin^70458-96-7^Noroxin^Norfloxacine^Chibroxin^Baccidal^Sebercim^MK-366^Norfloxacino^Norfloxacinum
EX:E000004331,"7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",131,Exposure,82419-36-1^83380-47-6^82419-36-1^1261398-33-7^001-05-9^001-19-0^138199-71-0^CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O^GSDSWSVVBLHKDQ-UHFFFAOYSA-N,ofloxacin^82419-36-1^Floxin^Ofloxacine^Tarivid^Oxaldin^Ocuflox^Oflocet^Visiren^OFLX
EX:E000005055,"4-amino-N-(3,4-dimethyl-1,2-oxazol-5-yl)benzenesulfonamide",1,Exposure,127-69-5^127-69-5^001-05-4^001-10-4^CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N^NHUHCSRWZMLRLA-UHFFFAOYSA-N,sulfisoxazole^Sulfafurazole^127-69-5^Sulphafurazole^Sulfisoxazol^Sulfafurazol^Sulfaisoxazole^Sulfofurazole^Gantrisin^Sulfisoxasole
EX:E000005278,"5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",12,Exposure,738-70-5^738-70-5^001-06-5^COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N^IEDVJHCEMCRBQM-UHFFFAOYSA-N,"trimethoprim^738-70-5^Proloprim^Trimpex^Trimetoprim^Monotrim^Monotrimin^Trimopan^Wellcoprim^2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine"
EX:E000006270,4-(4-hydroxyphenyl)sulfonylphenol,691,Exposure,80-09-1^25641-61-6^80-09-1^C1=CC(=CC=C1O)S(=O)(=O)C2=CC=C(C=C2)O^VPWNQTHUCYMVMZ-UHFFFAOYSA-N,"4,4'-Sulfonyldiphenol^80-09-1^Bisphenol S^Bis(4-hydroxyphenyl) sulfone^Phenol, 4,4'-sulfonylbis-^4-(4-hydroxyphenyl)sulfonylphenol^4,4'-Dihydroxydiphenyl sulfone^4-Hydroxyphenyl sulfone^Bis(p-hydroxyphenyl) sulfone^4,4'-Sulfonylbisphenol"
EX:E000006630,naphthalen-1-ol,28,Exposure,90-15-3^1321-67-1^90-15-3^50356-21-3^C1=CC=C2C(=C1)C=CC=C2O^KJCVRFUGPWSIIH-UHFFFAOYSA-N,1-NAPHTHOL^90-15-3^naphthalen-1-ol^alpha-naphthol^1-Naphthalenol^1-Hydroxynaphthalene^NAPHTHOL^Furro ER^Fouramine ERN^Fourrine ERN
EX:E000008218,naphthalen-2-ol,22,Exposure,135-19-3^135-19-3^001-01-0^26716-78-9^C1=CC=C2C=C(C=CC2=C1)O^JWAZRIHNYRIHIV-UHFFFAOYSA-N,2-NAPHTHOL^naphthalen-2-ol^135-19-3^beta-naphthol^2-Naphthalenol^Betanaphthol^2-Hydroxynaphthalene^Isonaphthol^Developer A^Developer BN
EX:E000011447,4-[(4-hydroxyphenyl)methyl]phenol,274,Exposure,620-92-8^620-94-8^C1=CC(=CC=C1CC2=CC=C(C=C2)O)O^PXKLMJQFEQBVLD-UHFFFAOYSA-N,"4,4'-Methylenediphenol^620-92-8^4,4'-Dihydroxydiphenylmethane^Bisphenol F^Bis(4-hydroxyphenyl)methane^Phenol, 4,4'-methylenebis-^p-(p-Hydroxybenzyl)phenol^4,4'-Methylenebisphenol^4-[(4-hydroxyphenyl)methyl]phenol^Phenol, 4,4'-methylenedi-"
EX:E000020066,pyren-1-ol,18,Exposure,5315-79-7^63021-84-1^5315-79-7^C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)O^BIJNHUAPTJVVNQ-UHFFFAOYSA-N,1-HYDROXYPYRENE^5315-79-7^Pyren-1-ol^1-Pyrenol^3-Hydroxypyrene^pyrenol^1-Hydroxy pyrene^DTXSID1038298^CHEBI:34093^N2H6O5V707
EX:E000020455,"diethyl (3,5,6-trichloropyridin-2-yl) phosphate",168,Exposure,5598-15-2^5598-15-2^CCOP(=O)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl^OTMOUPHCTWPNSL-UHFFFAOYSA-N,"Chlorpyrifos oxon^5598-15-2^CHLORPYRIFOS-OXON^Dursbanoxon^Fospirate-ethyl^Chloropyrifos oxon^Chlorphrifos Oxon^diethyl 3,5,6-trichloropyridin-2-yl phosphate^diethyl (3,5,6-trichloropyridin-2-yl) phosphate^O,O-Diethyl O-3,5,6-trichloro-2-pyridyl phosphate"
EX:E000021564,"3,5,6-trichloro-1H-pyridin-2-one",23,Exposure,6515-38-4^6515-38-4^C1=C(C(=O)NC(=C1Cl)Cl)Cl^WCYYAQFQZQEUEN-UHFFFAOYSA-N,"3,5,6-TRICHLORO-2-PYRIDINOL^6515-38-4^3,5,6-Trichloropyridin-2-ol^3,5,6-Trichloropyridin-2(1H)-one^2-Hydroxy-3,5,6-trichloropyridine^3,5,6-Trichloro-2(1H)-pyridinone^3,5,6-Trichloro-2-pyridone^3,5,6-trichloro-1H-pyridin-2-one^2(1H)-Pyridinone, 3,5,6-trichloro-^3,5,6-Trichloro-2-hydroxypyridine"
EX:E000022401,iron,314,Exposure,7439-89-6^12597-68-1^8048-10-0^[Fe]^XEEYBQQBJWHFJM-UHFFFAOYSA-N,"7439-89-6^E1UOL152H7^Fe^Iron^Iron, elemental^Ferrum^Remko^Iron powder^Armco iron^Ferrovac E"
EX:E000022407,molybdenum,246,Exposure,7439-98-7^16727-12-1^[Mo]^ZOKXTWBITQBERF-UHFFFAOYSA-N,"7439-98-7^Mo^Molybdenum^Molybdenum(6+)^MOLYBDENUM ATOM^Molybdenum(6+) ion^Molybdenum, metallic^MOLYBDENUM(VI) ION^Molybdenum, elemental^Molybdenum powder"
EX:E000022444,cadmium,648,Exposure,7440-43-9^69011-70-7^81271-94-5^[Cd]^BDOSMKKIYDKNTQ-UHFFFAOYSA-N,"7440-43-9^Cadmium^Cd^Cadmium, elemental^Colloidal cadmium^Kadmium^Cadmium powder^Cadmium metal^Elemental cadmium^CCRIS 112"
EX:E000022448,copper,724,Exposure,7440-50-8^[Cu]^RYGMFSIKBFXOCR-UHFFFAOYSA-N,"7440-50-8^Copper^Cu^Copper powder^cuprum^Bronze powder^Copper bronze^Copper, elemental^Tatum-T^Arwood copper"
EX:E000022460,vanadium,235,Exposure,7440-62-2^22537-31-1^22541-77-1^[V]^LEONUFNNVUYDNQ-UHFFFAOYSA-N,"7440-62-2^V^Vanadium^Vanadium, elemental^Vanadium metallicum^Vanadium(1+)^Vanadium dust^VANADIUM ION^vanadium(5+)^vanadio"
EX:E000022464,zinc,549,Exposure,7440-66-6^14018-82-7^[Zn]^HCHKCACWOHOZIP-UHFFFAOYSA-N,"7440-66-6^Zinc^Zn^Zinc dust^Zinc, elemental^Zinc powder^Zincum metallicum^cinc^Rheinzink^Jasad"
EX:E000023751,methyl N-(1H-benzimidazol-2-yl)carbamate,110,Exposure,10605-21-7^105268-95-9^37953-07-4^39413-19-9^10605-21-7^102040-01-7^110342-67-1^212384-28-6^COC(=O)NC1=NC2=CC=CC=C2N1^TWFZGCMQGLPBSX-UHFFFAOYSA-N,Carbendazim^10605-21-7^Carbendazole^Bavistin^Mecarzole^Thicoper^Carbendazime^Bavistan^Carbendazol^Derosal
EX:E000065012,1-cyclopropyl-7-(4-ethylpiperazin-1-yl)-6-fluoro-4-oxoquinoline-3-carboxylic acid,3,Exposure,93106-60-6^93106-60-6^001-11-0^CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F^SPFYMRJSYKOXGV-UHFFFAOYSA-N,"Enrofloxacin^93106-60-6^Baytril^Enrofloxacine^CFPQ^Enrofloxacino^Enrofloxacinum^BAY VP 2674^endrofloxicin^1-cyclopropyl-7-(4-ethylpiperazin-1-yl)-6-fluoro-4-oxo-1,4-dihydroquinoline-3-carboxylic acid"
EX:E000078878,"3-(4-chlorophenyl)-3-(3,4-dimethoxyphenyl)-1-morpholin-4-ylprop-2-en-1-one",8,Exposure,110488-70-5^COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC^QNBTYORWCCMPQP-UHFFFAOYSA-N,"Dimethomorph^110488-70-5^3-(4-chlorophenyl)-3-(3,4-dimethoxyphenyl)-1-morpholin-4-ylprop-2-en-1-one^DTXSID7034545^CHEBI:81848^MFCD01632781^Dimethomorph isomer 2^SCHEMBL54189^Acrobat; Akrobat; CME 151; Festival C; Forum; Forum (biocide)^CHEMBL3138617"
EX:E000096046,cobalt,648,Exposure,7440-48-4^[Co]^GUTLYIVDDKVIGB-UHFFFAOYSA-N,"7440-48-4^Co^Cobalt^cobalto^Kobalt^Cobalt, elemental^cobaltum^Cobalt-59^Aquacat^cobalt atom"
EX:E000098621,"N-[3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylidene]nitramide",60,Exposure,153719-23-4^CN1COCN(C1=N[N+](=O)[O-])CC2=CN=C(S2)Cl^NWWZPOKUUAIXIW-UHFFFAOYSA-N,"Thiamethoxam^153719-23-4^Adage^Actara^CHEBI:39185^n-(3-((2-chlorothiazol-5-yl)methyl)-5-methyl-1,3,5-oxadiazinan-4-ylidene)nitramide^DTXSID2034962^C8H10CLN5O3S^Thiamethaxam^MFCD03792862"
EX:E004811303,lead,566,Exposure,7439-92-1^54076-28-7^14452-81-4^[Pb]^WABPQHHGFIMREM-UHFFFAOYSA-N,7439-92-1^Lead^Pb^Lead metal^Plumbum^Lead element^Lead flake^Lead cation Pb4+^Glover^Blei
EX:E004815779,strontium,14,Exposure,7440-24-6^[Sr]^CIOAGBVUUVVLOB-UHFFFAOYSA-N,"7440-24-6^Sr^Strontium^Strontium, elemental^UNII-YZS2RPE8LE^YZS2RPE8LE^HSDB 2545^EINECS 231-133-4^DTXSID3024312^CHEBI:33324"
EX:E004815817,thallium,145,Exposure,7440-28-0^[Tl]^BKVIYDNLLOSFOA-UHFFFAOYSA-N,"7440-28-0^Thallium^Tl^talio^Thallium granules^81Tl^CHEBI:30440^Ramor^Thallium, metallic^Thallium, elemental"
EX:E004815849,arsenic,624,Exposure,7440-38-2^[As]^RQNWIZPPADIBDY-UHFFFAOYSA-N,7440-38-2^Arsenic^As^Agent SA^Arsenowodor^Arsen^Arsenic hydride (AsH3)^ARSENIC METAL^V1I29R0RJQ^Arsenicals
EX:E005270968,selenium,519,Exposure,7782-49-2^[Se]^BUGBHKTXTAQXES-UHFFFAOYSA-N,"7782-49-2^Se^Selenium^Selenium hydride^SELENIUM ATOM^Elemental selenium^Selenium elemental^Selenium, elemental^Selen^Selenium dihydride"
EX:E005271068,tellurium,134,Exposure,13494-80-9^[Te]^PORWMNRCUJJQNO-UHFFFAOYSA-N,"13494-80-9^Te^Tellurium^Tellurium, metallic^Tellurium, elemental^Tellur^Tellurium powder^NCI-C60117^NQA0O090ZJ^Tellurium broken ingot"
EX:E028245645,"(4S,4aR,5S,5aR,6R,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide",126,Exposure,564-25-0^24390-14-5^7164-70-7^C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O^SGKRLCUYIXIAHR-AKNGSSGZSA-N,doxycycline^564-25-0^Vibramycin^Doxytetracycline^Doxycycline (anhydrous)^Doxiciclina^Doxycyclinum^Monodox^Doxycycline anhydrous^Doxycycline hyclate
EX:E028250140,"(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",214,Exposure,60-54-8^60-54-8^6416-04-2^60-54-8^C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O^NWXMGUDVXFXRIG-WESIUVDSSA-N,tetracycline^60-54-8^Deschlorobiomycin^Tsiklomitsin^Abramycin^Tetracyclinum^Tsiklomistsin^Tetracyclin^Achromycin^Tetraciclina
EX:E028250141,"(4S,4aS,5aS,6S,12aR)-7-chloro-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",2,Exposure,57-62-5^C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O^DHPRQBPJLMKORJ-XRNKAMNCSA-N,chlortetracycline^57-62-5^7-Chlorotetracycline^Chlorotetracycline^AUREOMYCIN^Acronize^Chlormax^Clortetraciclina^Chlortetracyclinum^Aureomycin A-377
EX:E028250143,"(4S,4aR,5S,5aR,6S,12aR)-4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",29,Exposure,79-57-2^79-57-2^6153-64-6^2058-46-0^79-57-2^7179-50-2^6153-65-7^C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O^OWFJMIVZYSDULZ-PXOLEDIWSA-N,oxytetracycline^79-57-2^Terramycin^Oxyterracine^Oxytetracyclin^Oxymycin^Terrafungine^Oxyterracin^Oxytetracycline anhydrous^Oxitetraciclina
REACT:R382556,abc-family proteins mediated transport,14,Pathway,REACT:R382556,abc-family proteins mediated transport
KEGG:hsa02010,abc transporters,11,Pathway,KEGG:hsa02010,abc transporters
REACT:R1369062,abc transporters in lipid homeostasis,2,Pathway,REACT:R1369062,abc transporters in lipid homeostasis
REACT:R5625886,activated pkn1 stimulates transcription of ar (androgen receptor) regulated genes klk2 and klk3,4,Pathway,REACT:R5625886,activated pkn1 stimulates transcription of ar (androgen receptor) regulated genes klk2 and klk3
REACT:R166054,activated tlr4 signalling,17,Pathway,REACT:R166054,activated tlr4 signalling
REACT:R5617472,activation of anterior hox genes in hindbrain development during early embryogenesis,9,Pathway,REACT:R5617472,activation of anterior hox genes in hindbrain development during early embryogenesis
REACT:R111447,activation of bad and translocation to mitochondria,9,Pathway,REACT:R111447,activation of bad and translocation to mitochondria
REACT:R114452,activation of bh3-only proteins,15,Pathway,REACT:R114452,activation of bh3-only proteins
REACT:R211227,activation of dna fragmentation factor,2,Pathway,REACT:R211227,activation of dna fragmentation factor
REACT:R991365,activation of gabab receptors,9,Pathway,REACT:R991365,activation of gabab receptors
REACT:R2426168,activation of gene expression by srebf (srebp),14,Pathway,REACT:R2426168,activation of gene expression by srebf (srebp)
REACT:R1296041,activation of g protein gated potassium channels,6,Pathway,REACT:R1296041,activation of g protein gated potassium channels
REACT:R5619507,activation of hox genes during differentiation,9,Pathway,REACT:R5619507,activation of hox genes during differentiation
REACT:R936964,activation of irf3/irf7 mediated by tbk1/ikk epsilon,3,Pathway,REACT:R936964,activation of irf3/irf7 mediated by tbk1/ikk epsilon
REACT:R451326,activation of kainate receptors upon glutamate binding,7,Pathway,REACT:R451326,activation of kainate receptors upon glutamate binding
REACT:R1592389,activation of matrix metalloproteinases,13,Pathway,REACT:R1592389,activation of matrix metalloproteinases
REACT:R1169091,activation of nf-kappab in b cells,13,Pathway,REACT:R1169091,activation of nf-kappab in b cells
REACT:R111448,activation of noxa and translocation to mitochondria,3,Pathway,REACT:R111448,activation of noxa and translocation to mitochondria
REACT:R139915,activation of puma and translocation to mitochondria,5,Pathway,REACT:R139915,activation of puma and translocation to mitochondria
REACT:R5635838,activation of smo,3,Pathway,REACT:R5635838,activation of smo
REACT:R450341,activation of the ap-1 family of transcription factors,12,Pathway,REACT:R450341,activation of the ap-1 family of transcription factors
KEGG:hsa05221,acute myeloid leukemia,18,Pathway,KEGG:hsa05221,acute myeloid leukemia
REACT:R1280218,adaptive immune system,20,Pathway,REACT:R1280218,adaptive immune system
REACT:R170660,adenylate cyclase activating pathway,4,Pathway,REACT:R170660,adenylate cyclase activating pathway
REACT:R170670,adenylate cyclase inhibitory pathway,4,Pathway,REACT:R170670,adenylate cyclase inhibitory pathway
KEGG:hsa04520,adherens junction,15,Pathway,KEGG:hsa04520,adherens junction
KEGG:hsa04920,adipocytokine signaling pathway,20,Pathway,KEGG:hsa04920,adipocytokine signaling pathway
REACT:R418592,adp signalling through p2y purinoceptor 1,6,Pathway,REACT:R418592,adp signalling through p2y purinoceptor 1
REACT:R392170,adp signalling through p2y purinoceptor 12,6,Pathway,REACT:R392170,adp signalling through p2y purinoceptor 12
REACT:R400042,"adrenaline,noradrenaline inhibits insulin secretion",5,Pathway,REACT:R400042,"adrenaline,noradrenaline inhibits insulin secretion"
KEGG:hsa04261,adrenergic signaling in cardiomyocytes,18,Pathway,KEGG:hsa04261,adrenergic signaling in cardiomyocytes
REACT:R390696,adrenoceptors,3,Pathway,REACT:R390696,adrenoceptors
REACT:R879415,advanced glycosylation endproduct receptor signaling,3,Pathway,REACT:R879415,advanced glycosylation endproduct receptor signaling
KEGG:hsa05143,african trypanosomiasis,23,Pathway,KEGG:hsa05143,african trypanosomiasis
KEGG:hsa04933,age-rage signaling pathway in diabetic complications,30,Pathway,KEGG:hsa04933,age-rage signaling pathway in diabetic complications
REACT:R198323,akt phosphorylates targets in the cytosol,15,Pathway,REACT:R198323,akt phosphorylates targets in the cytosol
KEGG:hsa00250,"alanine, aspartate and glutamate metabolism",11,Pathway,KEGG:hsa00250,"alanine, aspartate and glutamate metabolism"
KEGG:hsa05034,alcoholism,15,Pathway,KEGG:hsa05034,alcoholism
KEGG:hsa04960,aldosterone-regulated sodium reabsorption,14,Pathway,KEGG:hsa04960,aldosterone-regulated sodium reabsorption
KEGG:hsa04925,aldosterone synthesis and secretion,16,Pathway,KEGG:hsa04925,aldosterone synthesis and secretion
KEGG:hsa05330,allograft rejection,12,Pathway,KEGG:hsa05330,allograft rejection
KEGG:hsa05010,alzheimer disease,25,Pathway,KEGG:hsa05010,alzheimer disease
REACT:R4839748,amer1 mutants destabilize the destruction complex,4,Pathway,REACT:R4839748,amer1 mutants destabilize the destruction complex
REACT:R209776,amine-derived hormones,6,Pathway,REACT:R209776,amine-derived hormones
REACT:R375280,amine ligand-binding receptors,7,Pathway,REACT:R375280,amine ligand-binding receptors
REACT:R352230,amino acid transport across the plasma membrane,5,Pathway,REACT:R352230,amino acid transport across the plasma membrane
KEGG:hsa05146,amoebiasis,25,Pathway,KEGG:hsa05146,amoebiasis
KEGG:hsa05031,amphetamine addiction,14,Pathway,KEGG:hsa05031,amphetamine addiction
REACT:R163680,ampk inhibits chrebp transcriptional activation activity,3,Pathway,REACT:R163680,ampk inhibits chrebp transcriptional activation activity
KEGG:hsa04152,ampk signaling pathway,17,Pathway,KEGG:hsa04152,ampk signaling pathway
REACT:R977225,amyloid fiber formation,10,Pathway,REACT:R977225,amyloid fiber formation
KEGG:hsa05014,amyotrophic lateral sclerosis,26,Pathway,KEGG:hsa05014,amyotrophic lateral sclerosis
REACT:R193048,androgen biosynthesis,5,Pathway,REACT:R193048,androgen biosynthesis
KEGG:hsa01523,antifolate resistance,20,Pathway,KEGG:hsa01523,antifolate resistance
REACT:R983695,antigen activates b cell receptor (bcr) leading to generation of second messengers,8,Pathway,REACT:R983695,antigen activates b cell receptor (bcr) leading to generation of second messengers
REACT:R983170,"antigen presentation: folding, assembly and peptide loading of class i mhc",5,Pathway,REACT:R983170,"antigen presentation: folding, assembly and peptide loading of class i mhc"
KEGG:hsa04612,antigen processing and presentation,14,Pathway,KEGG:hsa04612,antigen processing and presentation
REACT:R1236975,antigen processing-cross presentation,12,Pathway,REACT:R1236975,antigen processing-cross presentation
REACT:R983168,antigen processing: ubiquitination & proteasome degradation,12,Pathway,REACT:R983168,antigen processing: ubiquitination & proteasome degradation
REACT:R6803157,antimicrobial peptides,3,Pathway,REACT:R6803157,antimicrobial peptides
REACT:R5467337,apc truncation mutants have impaired axin binding,4,Pathway,REACT:R5467337,apc truncation mutants have impaired axin binding
KEGG:hsa04371,apelin signaling pathway,19,Pathway,KEGG:hsa04371,apelin signaling pathway
REACT:R109581,apoptosis,24,Pathway,REACT:R109581,apoptosis
KEGG:hsa04210,apoptosis,28,Pathway,KEGG:hsa04210,apoptosis
REACT:R140342,apoptosis induced dna fragmentation,2,Pathway,REACT:R140342,apoptosis induced dna fragmentation
KEGG:hsa04215,apoptosis,24,Pathway,KEGG:hsa04215,apoptosis
REACT:R111465,apoptotic cleavage of cellular proteins,16,Pathway,REACT:R111465,apoptotic cleavage of cellular proteins
REACT:R75153,apoptotic execution  phase,15,Pathway,REACT:R75153,apoptotic execution  phase
REACT:R445717,aquaporin-mediated transport,8,Pathway,REACT:R445717,aquaporin-mediated transport
REACT:R2142753,arachidonic acid metabolism,22,Pathway,REACT:R2142753,arachidonic acid metabolism
KEGG:hsa00590,arachidonic acid metabolism,13,Pathway,KEGG:hsa00590,arachidonic acid metabolism
KEGG:hsa00330,arginine and proline metabolism,12,Pathway,KEGG:hsa00330,arginine and proline metabolism
KEGG:hsa00220,arginine biosynthesis,14,Pathway,KEGG:hsa00220,arginine biosynthesis
REACT:R170984,arms-mediated activation,15,Pathway,REACT:R170984,arms-mediated activation
KEGG:hsa05412,arrhythmogenic right ventricular cardiomyopathy,11,Pathway,KEGG:hsa05412,arrhythmogenic right ventricular cardiomyopathy
REACT:R446203,asparagine n-linked glycosylation,12,Pathway,REACT:R446203,asparagine n-linked glycosylation
REACT:R2022090,assembly of collagen fibrils and other multimeric structures,9,Pathway,REACT:R2022090,assembly of collagen fibrils and other multimeric structures
REACT:R390471,association of tric/cct with target proteins during biosynthesis,10,Pathway,REACT:R390471,association of tric/cct with target proteins during biosynthesis
KEGG:hsa05310,asthma,4,Pathway,KEGG:hsa05310,asthma
REACT:R380994,atf4 activates genes,9,Pathway,REACT:R380994,atf4 activates genes
REACT:R349425,autodegradation of the e3 ubiquitin ligase cop1,11,Pathway,REACT:R349425,autodegradation of the e3 ubiquitin ligase cop1
KEGG:hsa04140,autophagy,19,Pathway,KEGG:hsa04140,autophagy
KEGG:hsa04136,autophagy,6,Pathway,KEGG:hsa04136,autophagy
REACT:R5467340,axin missense mutants destabilize the destruction complex,4,Pathway,REACT:R5467340,axin missense mutants destabilize the destruction complex
REACT:R4839735,"axin mutants destabilize the destruction complex, activating wnt signaling",4,Pathway,REACT:R4839735,"axin mutants destabilize the destruction complex, activating wnt signaling"
REACT:R422475,axon guidance,19,Pathway,REACT:R422475,axon guidance
KEGG:hsa04360,axon guidance,14,Pathway,KEGG:hsa04360,axon guidance
KEGG:hsa05100,bacterial invasion of epithelial cells,12,Pathway,KEGG:hsa05100,bacterial invasion of epithelial cells
KEGG:hsa05217,basal cell carcinoma,8,Pathway,KEGG:hsa05217,basal cell carcinoma
KEGG:hsa03410,base excision repair,9,Pathway,KEGG:hsa03410,base excision repair
REACT:R210991,basigin interactions,7,Pathway,REACT:R210991,basigin interactions
KEGG:hsa04662,b cell receptor signaling pathway,16,Pathway,KEGG:hsa04662,b cell receptor signaling pathway
KEGG:hsa00410,beta-alanine metabolism,8,Pathway,KEGG:hsa00410,beta-alanine metabolism
REACT:R3858494,beta-catenin independent wnt signaling,12,Pathway,REACT:R3858494,beta-catenin independent wnt signaling
REACT:R196299,beta-catenin phosphorylation cascade,5,Pathway,REACT:R196299,beta-catenin phosphorylation cascade
REACT:R111453,bh3-only proteins associate with and inactivate anti-apoptotic bcl-2 members,7,Pathway,REACT:R111453,bh3-only proteins associate with and inactivate anti-apoptotic bcl-2 members
REACT:R194068,bile acid and bile salt metabolism,12,Pathway,REACT:R194068,bile acid and bile salt metabolism
KEGG:hsa04976,bile secretion,19,Pathway,KEGG:hsa04976,bile secretion
REACT:R2173782,binding and uptake of ligands by scavenger receptors,12,Pathway,REACT:R2173782,binding and uptake of ligands by scavenger receptors
REACT:R211859,biological oxidations,27,Pathway,REACT:R211859,biological oxidations
KEGG:hsa01230,biosynthesis of amino acids,13,Pathway,KEGG:hsa01230,biosynthesis of amino acids
KEGG:hsa05219,bladder cancer,24,Pathway,KEGG:hsa05219,bladder cancer
